Wikidata ID,Wikidata Label,BCT Name,BCT Link,Chicago Name,Chicago Link,Clowder Name,Clowder Link,Context Name,Context Link,Mathlib Name,Mathlib Link,nLab Name,nLab Link,PlanetMath Name,PlanetMath Link
Q613048,algebraic number theory,algebraic theory,https://arxiv.org/pdf/1612.09375#page=54,,,,,,,,,algebraic theory,https://ncatlab.org/nlab/show/algebraic+theory,algebraic number theory,http://planetmath.org/algebraicnumbertheory
Q615342,Mutually orthogonal Latin squares,,,,,,,,,,,,,orthogonal Latin squares,http://planetmath.org/orthogonallatinsquares
Q616608,Number field,,,,,,,,,,,number field,https://ncatlab.org/nlab/show/number+field,number field,http://planetmath.org/numberfield
Q616653,Cantor space,,,,,,,,,,,Cantor space,https://ncatlab.org/nlab/show/Cantor+space,Cantor space,http://planetmath.org/cantorspace
Q617295,nondeterministic finite automaton,,,,,,,,,,,nondeterministic automaton,https://ncatlab.org/nlab/show/nondeterministic+automaton,non-deterministic finite automaton,http://planetmath.org/nondeterministicfiniteautomaton
Q617417,isoperimetric inequality,,,,,,,,,,,,,isoperimetric problem,http://planetmath.org/isoperimetricproblem
Q6188933,jet bundle,,,,,,,,,,,jet space,https://ncatlab.org/nlab/show/jet+space,jet bundle,http://planetmath.org/jetbundle
Q619388,The Fermat method,,,,,,,,,,,,,infinite descent,http://planetmath.org/infinitedescent
Q619436,quotient ring,,,quotient ring,https://mathgloss.github.io/MathGloss/chicago/quotient_ring,,,,,quotient ring,https://leanprover-community.github.io/mathlib4_docs/Mathlib/RingTheory/Ideal/Quotient/Defs.html#Ideal.Quotient.ring,quotient ring,https://ncatlab.org/nlab/show/quotient+ring,quotient ring,http://planetmath.org/quotientring
Q619458,orthogonal polynomials,,,,,,,,,,,,,orthogonal polynomials,http://planetmath.org/orthogonalpolynomials
Q61946732,Gravity and Grace,,,,,,,,,,,Gravity and Grace,https://ncatlab.org/nlab/show/Gravity+and+Grace,,
Q619511,Chebyshev polynomial,,,,,,,,,,,,,Chebyshev polynomial,http://planetmath.org/chebyshevpolynomial
Q619985,multinomial theorem,,,,,,,,,,,,,multinomial theorem (proof),http://planetmath.org/multinomialtheoremproof
Q620006,order type,,,,,,,,,,,order-type,https://ncatlab.org/nlab/show/order-type,,
Q620057,Cooper pair,,,,,,,,,,,Cooper pair,https://ncatlab.org/nlab/show/Cooper+pair,,
Q6203,Avogadro constant,,,,,,,,,,,Avogadro constant,https://ncatlab.org/nlab/show/Avogadro+constant,,
Q620495,Hessian matrix,,,Hessian matrix,https://mathgloss.github.io/MathGloss/chicago/Hessian_matrix,,,,,,,Hessian,https://ncatlab.org/nlab/show/Hessian,Hessian matrix,http://planetmath.org/hessianmatrix
Q620595,Dirichlet series,,,,,,,,,,,,,Dirichlet series,http://planetmath.org/dirichletseries
Q620614,assignment problem,,,,,,,,,,,,,assignment problem,http://planetmath.org/assignmentproblem
Q620622,Kernel trick,,,,,,,,,,,kernel method,https://ncatlab.org/nlab/show/kernel+method,,
Q620702,stable marriage problem,,,,,,,,,,,,,stable marriage problem,http://planetmath.org/stablemarriageproblem
Q62092387,Principia Mathematica I,,,,,,,,,,,Principia Mathematica,https://ncatlab.org/nlab/show/Principia+Mathematica,,
Q621461,symmetric relation,,,,,symmetric-relations,https://www.clowderproject.com/tag/00U6.html,,,,,symmetric relation,https://ncatlab.org/nlab/show/symmetric+relation,symmetric relation,http://planetmath.org/symmetricrelation
Q621476,Pseudovector,,,,,,,,,,,,,axial vector,http://planetmath.org/axialvector
Q621542,commutative diagram,commutative diagram,https://arxiv.org/pdf/1612.09375#page=19,,,,,commutative square,https://emilyriehl.github.io/files/context.pdf#page=42,,,diagram chasing,https://ncatlab.org/nlab/show/diagram+chasing,,
Q621550,General topology,,,,,,,,,,,general topology,https://ncatlab.org/nlab/show/general+topology,,
Q621673,Search tree,,,,,,,,,,,,,search tree,http://planetmath.org/searchtree
Q621743,Approximate identity,,,,,,,,,,,approximation of the identity,https://ncatlab.org/nlab/show/approximation+of+the+identity,approximate identity,http://planetmath.org/approximateidentity
Q621744,approximation property,,,,,,,,,,,,,approximation property,http://planetmath.org/approximationproperty
Q621850,reflexive relation,,,,,reflexive-relations,https://www.clowderproject.com/tag/00TM.html,,,,,reflexive relation,https://ncatlab.org/nlab/show/reflexive+relation,irreflexive,http://planetmath.org/irreflexive
Q622185,Martin's axiom,,,,,,,,,,,,,Martin’s axiom,http://planetmath.org/martinsaxiom
Q622679,Lie group,,,matrix Lie group,https://mathgloss.github.io/MathGloss/chicago/matrix_Lie_group,,,,,Lie group,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Geometry/Manifold/Algebra/LieGroup.html#LieGroup,matrix Lie group,https://ncatlab.org/nlab/show/matrix+Lie+group,Lie group,http://planetmath.org/liegroup
Q622682,Apéry's constant,,,,,,,,,,,,,Apéry’s constant,http://planetmath.org/aperysconstant
Q622741,Cauchy–Riemann equations,,,,,,,,,,,Cauchy-Riemann equation,https://ncatlab.org/nlab/show/Cauchy-Riemann+equation,Cauchy-Riemann equations,http://planetmath.org/cauchyriemannequations
Q622825,Cluster Analysis,,,,,,,clustering algorithm,https://emilyriehl.github.io/files/context.pdf#page=34,,,,,,
Q622849,halting problem,,,,,,,,,halting problem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Computability/Halting.html#ComputablePred.halting_problem,,,halting problem,http://planetmath.org/haltingproblem
Q623129,Kontsevich invariant,,,,,,,,,,,Kontsevich integral,https://ncatlab.org/nlab/show/Kontsevich+integral,,
Q623447,Diffie–Hellman key exchange,,,,,,,,,,,,,Diffie-Hellman key exchange,http://planetmath.org/diffiehellmankeyexchange
Q623472,probability space,,,,,,,,,,,probability space,https://ncatlab.org/nlab/show/probability+space,filtered probability space,http://planetmath.org/filteredprobabilityspace
Q623761,Levi-Civita symbol,,,,,,,,,,,Levi-Civita tensor,https://ncatlab.org/nlab/show/Levi-Civita+tensor,Levi-Civita permutation symbol,http://planetmath.org/levicivitapermutationsymbol
Q623818,binary search tree,,,,,,,,,,,,,binary search tree,http://planetmath.org/binarysearchtree
Q624025,Sophie Germain prime,,,,,,,,,,,,,Sophie Germain prime,http://planetmath.org/sophiegermainprime
Q624580,Eulerian path,,,,,,,,,,,,,Euler path,http://planetmath.org/eulerpath
Q624990,Positronium,,,,,,,,,,,positronium,https://ncatlab.org/nlab/show/positronium,,
Q625303,independent events,,,,,,,,,independence of random variables,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Probability/Independence/Basic.html#ProbabilityTheory.iIndepFun,,,,
Q62542,phase space,,,,,,,,,,,reduced phase space,https://ncatlab.org/nlab/show/reduced+phase+space,,
Q625519,quadratic field,,,,,,,,,,,,,imaginary quadratic field,http://planetmath.org/imaginaryquadraticfield
Q62561074,isotopy,,,,,,,,,,,isotopy,https://ncatlab.org/nlab/show/isotopy,isotopy,http://planetmath.org/isotopy
Q62577207,7-sphere,,,,,,,,,,,7-sphere,https://ncatlab.org/nlab/show/7-sphere,,
Q625948,topological property,,,,,,,,,,,topological property,https://ncatlab.org/nlab/show/topological+property,topological invariant,http://planetmath.org/topologicalinvariant
Q6265342,plus sign,,,,,,,,,,,,,plus sign,http://planetmath.org/plussign
Q627,Nitrogen,,,,,,,,,,,nitrogen,https://ncatlab.org/nlab/show/nitrogen,,
Q6273449,Nambu mechanics,,,,,,,,,,,Nambu mechanics,https://ncatlab.org/nlab/show/Nambu+mechanics,,
Q627921,Parse tree,,,,,,,,,,,,,derivation tree,http://planetmath.org/derivationtree
Q628036,NP,,,,,,,,,,,NP,https://ncatlab.org/nlab/show/NP,,
Q628374,null hypothesis,,,,,,,,,,,null hypothesis,https://ncatlab.org/nlab/show/null+hypothesis,,
Q628792,integral domain,,,integral domain,https://mathgloss.github.io/MathGloss/chicago/integral_domain,,,,,,,ordered integral domain,https://ncatlab.org/nlab/show/ordered+integral+domain,divisibility in rings,http://planetmath.org/divisibilityinrings
Q629085,multivalued function,,,,,,,,,,,multi-valued function,https://ncatlab.org/nlab/show/multi-valued+function,multivalued function,http://planetmath.org/multivaluedfunction
Q62912,Cartesian coordinates,,,,,,,,,,,cartesian space,https://ncatlab.org/nlab/show/cartesian+space,Cartesian coordinates,http://planetmath.org/cartesiancoordinates
Q62931187,Graph removal lemma,,,,,,,,,Triangle removal lemma,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Combinatorics/SimpleGraph/Triangle/Removal.html#SimpleGraph.triangle_removal,,,,
Q629933,subalgebra,,,subalgebra,https://mathgloss.github.io/MathGloss/chicago/subalgebra,,,,,,,subalgebra,https://ncatlab.org/nlab/show/subalgebra,,
Q629958,highly composite number,,,,,,,,,,,,,highly composite number,http://planetmath.org/highlycompositenumber
Q630168,Sicherman dice,,,,,,,,,,,,,crazy dice,http://planetmath.org/crazydice
Q630426,Geometric quantization,,,,,,,,,,,geometric quantization,https://ncatlab.org/nlab/show/geometric+quantization,,
Q631614,Lamb shift,,,,,,,,,,,Lamb shift,https://ncatlab.org/nlab/show/Lamb+shift,,
Q63197244,6-sphere,,,,,,,,,,,6-sphere,https://ncatlab.org/nlab/show/6-sphere,,
Q6322883,K-topology,,,,,,,,,,,K-topology,https://ncatlab.org/nlab/show/K-topology,,
Q632521,affine Lie algebra,,,,,,,,,,,affine Lie algebra,https://ncatlab.org/nlab/show/affine+Lie+algebra,,
Q632546,Bertrand's postulate,,,,,,,,,,,Bertrand's postulate,https://ncatlab.org/nlab/show/Bertrand%27s+postulate,,
Q632814,Riemannian manifold,,,,,,,,,,,Riemannian manifold,https://ncatlab.org/nlab/show/Riemannian+manifold,Riemannian manifold,http://planetmath.org/riemannianmanifold
Q6331703,KK-theory,,,,,,,,,,,KK-theory,https://ncatlab.org/nlab/show/KK-theory,,
Q6332335,KK thesis,,,,,,,,,,,KK principle,https://ncatlab.org/nlab/show/KK+principle,,
Q633815,real projective plane,,,,,,,,,,,real projective plane,https://ncatlab.org/nlab/show/real+projective+plane,,
Q633824,Born-Oppenheimer approximation,,,,,,,,,,,Born-Oppenheimer approximation,https://ncatlab.org/nlab/show/Born-Oppenheimer+approximation,,
Q63385842,topological T-duality,,,,,,,,,,,topological T-duality,https://ncatlab.org/nlab/show/topological+T-duality,,
Q633958,permutable prime,,,,,,,,,,,,,permutable prime,http://planetmath.org/permutableprime
Q634557,Killing form,,,,,,,,,,,Killing form,https://ncatlab.org/nlab/show/Killing+form,Killing form,http://planetmath.org/killingform
Q6345653,Kadomtsev–Petviashvili equation,,,,,,,,,,,Kadomtsev-Petviashvili equation,https://ncatlab.org/nlab/show/Kadomtsev-Petviashvili+equation,,
Q634579,Archimedean property,,,,,,,,,,,Archimedean ordered field,https://ncatlab.org/nlab/show/Archimedean+ordered+field,Archimedean semigroup,http://planetmath.org/archimedeansemigroup
Q634732,G3,,,,,,,,,,,G(3),https://ncatlab.org/nlab/show/G%283%29,,
Q636210,Type variable,,,,,,,,,,,type variable,https://ncatlab.org/nlab/show/type+variable,,
Q63627294,twisted de Rham cohomology,,,,,,,,,,,twisted de Rham cohomology,https://ncatlab.org/nlab/show/twisted+de+Rham+cohomology,,
Q6365576,Kantor–Koecher–Tits construction,,,,,,,,,,,Kantor-Koecher-Tits construction,https://ncatlab.org/nlab/show/Kantor-Koecher-Tits+construction,,
Q636889,total derivative,,,,,,,total derivative,https://emilyriehl.github.io/files/context.pdf#page=32,,,total derivative,https://ncatlab.org/nlab/show/total+derivative,,
Q637347,Polynomial interpolation,,,,,,,,,,,,,Vandermonde interpolation approach,http://planetmath.org/vandermondeinterpolationapproach
Q637418,Napoleon's theorem,,,,,,,,,,,,,Napoleon’s theorem,http://planetmath.org/napoleonstheorem
Q6381065,Kazhdan–Lusztig polynomial,,,,,,,,,,,Kazhdan-Lusztig theory,https://ncatlab.org/nlab/show/Kazhdan-Lusztig+theory,,
Q638185,sphenic number,,,,,,,,,,,,,sphenic number,http://planetmath.org/sphenicnumber
Q638328,dynamical system,,,,,,,discrete dynamical system,https://emilyriehl.github.io/files/context.pdf#page=68,,,dynamical system,https://ncatlab.org/nlab/show/dynamical+system,dynamical system,http://planetmath.org/dynamicalsystem
Q6387048,Kempe chain,,,,,,,,,,,,,Kempe chain,http://planetmath.org/kempechain
Q63888551,ZX-calculus,,,,,,,,,,,ZX-calculus,https://ncatlab.org/nlab/show/ZX-calculus,,
Q6388954,Kendall tau distance,,,,,,,,,,,Kendall tau distance,https://ncatlab.org/nlab/show/Kendall+tau+distance,,
Q6394805,Kervaire invariant,,,,,,,,,,,Kervaire invariant,https://ncatlab.org/nlab/show/Kervaire+invariant,,
Q639608,Anticommutative property,,,,,,,,,,,,,anticommutative,http://planetmath.org/anticommutative
Q640119,Moore machine,,,,,,,,,,,Moore machine,https://ncatlab.org/nlab/show/Moore+machine,,
Q6402652,Khovanov homology,,,,,,,,,,,Khovanov homology,https://ncatlab.org/nlab/show/Khovanov+homology,,
Q64067920,Infinite,,,,,,,,,infinite,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Data/Fintype/Pigeonhole.html#Finite.exists_infinite_fiber,,,infinite,http://planetmath.org/infinite
Q6407805,Killing spinor,,,,,,,,,,,Killing spinor,https://ncatlab.org/nlab/show/Killing+spinor,,
Q6410788,Kinetic warfare,,,,,,,,,,,kinetic action,https://ncatlab.org/nlab/show/kinetic+action,,
Q6414276,Kinship,,,,,,,,,,,kinship,https://ncatlab.org/nlab/show/kinship,,
Q6420195,Klein quadric,,,,,,,,,,,Klein quadric,https://ncatlab.org/nlab/show/Klein+quadric,,
Q6421354,Kloosterman sum,,,,,,,,,,,,,Kloosterman sum,http://planetmath.org/kloostermansum
Q6422663,Knizhnik–Zamolodchikov equations,,,,,,,,,,,Zamolodchikov equation,https://ncatlab.org/nlab/show/Zamolodchikov+equation,,
Q6423024,Reduced ring,,,,,,,,,,,reduced ring,https://ncatlab.org/nlab/show/reduced+ring,reduced ring,http://planetmath.org/reducedring
Q6424285,Kobayashi–Hitchin correspondence,,,,,,,,,,,Kobayashi-Hitchin correspondence,https://ncatlab.org/nlab/show/Kobayashi-Hitchin+correspondence,,
Q6425087,Kodaira dimension,,,,,,,,,,,,,general type,http://planetmath.org/generaltype
Q6425088,Kodaira embedding theorem,,,,,,,,,,,Kodaira embedding theorem,https://ncatlab.org/nlab/show/Kodaira+embedding+theorem,,
Q6425091,Kodaira-Spencer map,,,,,,,,,,,Kodaira-Spencer theory,https://ncatlab.org/nlab/show/Kodaira-Spencer+theory,,
Q642620,Krein–Milman theorem,,,,,,,,,,,Krein-Milman theorem,https://ncatlab.org/nlab/show/Krein-Milman+theorem,Krein-Milman theorem,http://planetmath.org/kreinmilmantheorem
Q6427013,Kolakoski sequence,,,,,,,,,,,,,Kolakoski sequence,http://planetmath.org/kolakoskisequence
Q643300,Countably locally finite,,,,,,,,,,,,,locally finite collection,http://planetmath.org/locallyfinitecollection
Q6433697,Koszul algebra,,,,,,,,,,,Koszul algebra,https://ncatlab.org/nlab/show/Koszul+algebra,,
Q6433699,Koszul complex,,,,,,,,,,,Koszul complex,https://ncatlab.org/nlab/show/Koszul+complex,,
Q6433700,Koszul–Tate resolution,,,,,,,,,,,Koszul-Tate resolution,https://ncatlab.org/nlab/show/Koszul-Tate+resolution,,
Q643513,Riesz–Fischer theorem,,,,,,,,,,,,,Riesz-Fischer theorem,http://planetmath.org/rieszfischertheorem
Q6436046,Kramers–Wannier duality,,,,,,,,,,,Kramers-Wannier duality,https://ncatlab.org/nlab/show/Kramers-Wannier+duality,,
Q6438928,Kronheimer- Mrowka basic class,,,,,,,,,,,Kronheimer-Mrowka basic class,https://ncatlab.org/nlab/show/Kronheimer-Mrowka+basic+class,,
Q6442276,Kuiper's theorem,,,,,,,,,,,Kuiper's theorem,https://ncatlab.org/nlab/show/Kuiper%27s+theorem,,
Q6443977,Kummer's congruence,,,,,,,,,,,,,Kummer’s congruence,http://planetmath.org/kummerscongruence
Q6443980,Kummer's theorem,,,,,,,,,,,,,Kummer’s theorem,http://planetmath.org/kummerstheorem
Q6445654,Kuratowski's closure-complement problem,,,,,,,,,,,,,Kuratowski closure-complement theorem,http://planetmath.org/kuratowskiclosurecomplementtheorem
Q644719,half-space,,,closed half space,https://mathgloss.github.io/MathGloss/chicago/closed_half-space,,,,,,,,,,
Q644758,Statistical field theory,,,,,,,,,,,Euclidean field theory,https://ncatlab.org/nlab/show/Euclidean+field+theory,,
Q6453393,Kähler–Einstein manifold,,,,,,,,,,,Kähler-Einstein manifold,https://ncatlab.org/nlab/show/K%C3%A4hler-Einstein+manifold,,
Q6454025,Köthe conjecture,,,,,,,,,,,,,Koethe conjecture,http://planetmath.org/koetheconjecture
Q6456169,L-theory,,,,,,,,,,,L-theory,https://ncatlab.org/nlab/show/L-theory,,
Q6459821,LRK,,,,,,,,,,,,,LR(k),http://planetmath.org/lrk
Q646523,Pick's theorem,,,,,,,,,,,,,Pick’s theorem,http://planetmath.org/pickstheorem
Q647227,Super-Kamiokande,,,,,,,,,,,Super-Kamiokande,https://ncatlab.org/nlab/show/Super-Kamiokande,,
Q647547,Maclaurin's inequality,,,,,,,,,,,,,MacLaurin’s inequality,http://planetmath.org/maclaurinsinequality
Q64861,transitive relation,,,,,transitive-relations,https://www.clowderproject.com/tag/00UR.html,,,,,transitive relation,https://ncatlab.org/nlab/show/transitive+relation,transitive relation,http://planetmath.org/transitiverelation
Q6486188,Langlands dual group,,,,,,,,,,,Langlands dual group,https://ncatlab.org/nlab/show/Langlands+dual+group,,
Q64877966,A.P.,,,,,,,,,,,A. P. Balachandran,https://ncatlab.org/nlab/show/A.+P.+Balachandran,,
Q64878816,Composition,composition,https://arxiv.org/pdf/1612.09375#page=18,,,,,,,,,composition,https://ncatlab.org/nlab/show/composition,,
Q6489030,Large,large,https://arxiv.org/pdf/1612.09375#page=83,,,,,,,,,,,,
Q6489148,Large gauge transformation,,,,,,,,,,,large gauge transformation,https://ncatlab.org/nlab/show/large+gauge+transformation,,
Q648995,algebraic variety,,,,,,,,,,,polarized algebraic variety,https://ncatlab.org/nlab/show/polarized+algebraic+variety,,
Q649322,Znám's problem,,,,,,,,,,,,,Znám’s problem,http://planetmath.org/znamsproblem
Q649337,New Foundations,,,,,,,,,,,New Foundations,https://ncatlab.org/nlab/show/New+Foundations,,
Q649469,modularity theorem,,,,,,,,,,,Taniyama-Shimura conjecture,https://ncatlab.org/nlab/show/Taniyama-Shimura+conjecture,Taniyama-Shimura theorem,http://planetmath.org/taniyamashimuratheorem
Q649470,Leibniz harmonic triangle,,,,,,,,,,,,,Leibniz harmonic triangle,http://planetmath.org/leibnizharmonictriangle
Q649472,Minkowski functional,,,,,,,,,,,,,Minkowski functional,http://planetmath.org/minkowskifunctional
Q649616,isosceles triangle theorem,,,,,,,,,,,,,pons asinorum,http://planetmath.org/ponsasinorum
Q6497088,Lattice (group theory),,,,,,,,,,,lattice (discrete subgroup),https://ncatlab.org/nlab/show/lattice+%28discrete+subgroup%29,,
Q649732,Logical calculus,,,,,,,,,,,deductive system,https://ncatlab.org/nlab/show/deductive+system,formal system,http://planetmath.org/formalsystem
Q6498183,Laughlin wavefunction,,,,,,,,,,,Laughlin wavefunction,https://ncatlab.org/nlab/show/Laughlin+wavefunction,,
Q649977,Jordan algebra,,,,,,,,,,,Jordan superalgebra,https://ncatlab.org/nlab/show/Jordan+superalgebra,Jordan algebra,http://planetmath.org/jordanalgebra
Q6500908,Hermitian operator,,,,,,,,,self-adjoint operator,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Algebra/Star/SelfAdjoint.html#IsSelfAdjoint,self-adjoint operator,https://ncatlab.org/nlab/show/self-adjoint+operator,self-adjoint operator,http://planetmath.org/selfadjointoperator
Q6501221,control theory,,,,,,,,,,,control theory,https://ncatlab.org/nlab/show/control+theory,,
Q6501705,superspace,,,,,,,,,,,superspace,https://ncatlab.org/nlab/show/superspace,,
Q65042670,Hasse–Schmidt derivation,,,,,,,,,,,Hasse-Schmidt derivation,https://ncatlab.org/nlab/show/Hasse-Schmidt+derivation,,
Q65050584,Line Walker 2,,,,,,,,,,,2-line,https://ncatlab.org/nlab/show/2-line,,
Q6505076,Lawvere theory,,,,,,,Lawvere theory,https://emilyriehl.github.io/files/context.pdf#page=200,,,Fermat theory,https://ncatlab.org/nlab/show/Fermat+theory,,
Q65056565,Genus-two surface,,,,,,,,,,,double torus,https://ncatlab.org/nlab/show/double+torus,,
Q6505810,Lazard ring,,,,,,,,,,,Lazard ring,https://ncatlab.org/nlab/show/Lazard+ring,,
Q650670,nilpotent matrix,,,,,,,,,,,,,nilpotent transformation,http://planetmath.org/nilpotenttransformation
Q650738,folk theorem,,,,,,,,,,,folk theorem,https://ncatlab.org/nlab/show/folk+theorem,,
Q650741,division ring,,,division ring,https://mathgloss.github.io/MathGloss/chicago/division_ring,,,,,,,skewfield,https://ncatlab.org/nlab/show/skewfield,division ring,http://planetmath.org/divisionring
Q65079865,A1,,,,,,,,,,,A1,https://ncatlab.org/nlab/show/A1,,
Q65088643,Height function,,,,,,,,,,,,,length of a polynomial,http://planetmath.org/lengthofapolynomial
Q65089963,Bredon cohomology,,,,,,,,,,,Bredon cohomology,https://ncatlab.org/nlab/show/Bredon+cohomology,,
Q65090869,Compact object (mathematics),,,,,,,,,,,compact object,https://ncatlab.org/nlab/show/compact+object,,
Q651022,iteration,,,,,,,,,,,,,iteration,http://planetmath.org/iteration
Q6510488,heat equation,,,,,,,,,,,heat equation,https://ncatlab.org/nlab/show/heat+equation,heat equation,http://planetmath.org/heatequation
Q65118817,Gapped Hamiltonian,,,,,,,,,,,gapped Hamiltonian,https://ncatlab.org/nlab/show/gapped+Hamiltonian,,
Q65122115,Game semantics,,,,,,,,,,,game semantics,https://ncatlab.org/nlab/show/game+semantics,,
Q65122157,split exact sequence,,,,,,,,,,,split exact sequence,https://ncatlab.org/nlab/show/split+exact+sequence,,
Q6512440,Lectures on the History of Philosophy,,,,,,,,,,,Lectures on the History of Philosophy,https://ncatlab.org/nlab/show/Lectures+on+the+History+of+Philosophy,,
Q6512443,Lectures on the Philosophy of Religion,,,,,,,,,,,Lectures on the Philosophy of Religion,https://ncatlab.org/nlab/show/Lectures+on+the+Philosophy+of+Religion,,
Q6516731,Lefschetz hyperplane theorem,,,,,,,,,,,hard Lefschetz theorem,https://ncatlab.org/nlab/show/hard+Lefschetz+theorem,,
Q6516736,"Lefschetz theorem on (1,1)-classes",,,,,,,,,,,"Lefschetz theorem on (1,1)-classes",https://ncatlab.org/nlab/show/Lefschetz+theorem+on+%281%2C1%29-classes,,
Q6519090,Leibniz operator,,,,,,,,,,,Newton-Leibniz operator,https://ncatlab.org/nlab/show/Newton-Leibniz+operator,,
Q6520159,Fourier transform,,,,,,,,,,,noncommutative Fourier transform,https://ncatlab.org/nlab/show/noncommutative+Fourier+transform,table of Fourier transforms,http://planetmath.org/tableoffouriertransforms
Q652123,Triangle group,,,,,,,,,,,,,triangle groups,http://planetmath.org/trianglegroups
Q6522492,Length function,,,,,,,,,,,,,length function,http://planetmath.org/lengthfunction
Q652446,uniform space,,,,,,,,,Cauchy filter,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Topology/UniformSpace/Cauchy.html#Cauchy,gauge space,https://ncatlab.org/nlab/show/gauge+space,uniform structure of a metric space,http://planetmath.org/uniformstructureofametricspace
Q652525,Instanton homology,,,,,,,,,,,Floer homology,https://ncatlab.org/nlab/show/Floer+homology,,
Q652707,Lipschitz continuity,,,,,,,,,Lipschitz continuity,https://leanprover-community.github.io/mathlib4_docs/Mathlib/Topology/EMetricSpace/Lipschitz.html#LipschitzWith,Lipschitz map,https://ncatlab.org/nlab/show/Lipschitz+map,Lipschitz function,http://planetmath.org/lipschitzfunction
Q65281105,Collatz sequence,,,,,,,,,,,,,Collatz sequence,http://planetmath.org/collatzsequence
Q6528749,Leray spectral sequence,,,,,,,,,,,Leray spectral sequence,https://ncatlab.org/nlab/show/Leray+spectral+sequence,,
Q6528751,Leray–Hirsch theorem,,,,,,,,,,,Leray-Hirsch theorem,https://ncatlab.org/nlab/show/Leray-Hirsch+theorem,,
Q652941,hermitian matrix,,,,,,,,,,,hermitian matrix,https://ncatlab.org/nlab/show/hermitian+matrix,Hermitian matrix,http://planetmath.org/hermitianmatrix
Q653242,QR decomposition,,,,,,,,,,,QR decomposition,https://ncatlab.org/nlab/show/QR+decomposition,QR decomposition,http://planetmath.org/qrdecomposition
Q653850,probability amplitude,,,,,,,,,,,probability amplitude,https://ncatlab.org/nlab/show/probability+amplitude,,
Q654081,Spin network,,,,,,,,,,,spin network,https://ncatlab.org/nlab/show/spin+network,,
Q6543306,Lichnerowicz formula,,,,,,,,,,,Lichnerowicz formula,https://ncatlab.org/nlab/show/Lichnerowicz+formula,,
Q6543809,Lie algebra cohomology,,,,,,,,,,,nonabelian Lie algebra cohomology,https://ncatlab.org/nlab/show/nonabelian+Lie+algebra+cohomology,cohomology of semi-simple Lie algebras,http://planetmath.org/cohomologyofsemisimpleliealgebras
Q6543810,Lie algebroid,,,,,,,,,,,tangent Lie algebroid,https://ncatlab.org/nlab/show/tangent+Lie+algebroid,,
Q6543812,Lie bialgebra,,,,,,,,,,,Lie bialgebra,https://ncatlab.org/nlab/show/Lie+bialgebra,,
Q6543816,Lie coalgebra,,,,,,,,,,,Lie coalgebra,https://ncatlab.org/nlab/show/Lie+coalgebra,,
Q6543824,Lie groupoid,,,,,,,,,,,proper Lie groupoid,https://ncatlab.org/nlab/show/proper+Lie+groupoid,Lie groupoid,http://planetmath.org/liegroupoid
Q6549441,limit comparison test,,,,,,,,,,,,,limit comparison test,http://planetmath.org/limitcomparisontest
Q6549451,Limit point compact,,,,,,,,,,,limit point compact space,https://ncatlab.org/nlab/show/limit+point+compact+space,weakly countably compact,http://planetmath.org/weaklycountablycompact
Q6549544,limited principle of omniscience,,,,,,,,,,,weak limited principle of omniscience,https://ncatlab.org/nlab/show/weak+limited+principle+of+omniscience,,
Q655328,Well-formed formula,,,,,,,,,,,,,subformula,http://planetmath.org/subformula
Q6553407,linear algebraic group,,,,,,,,,,,linear algebraic group,https://ncatlab.org/nlab/show/linear+algebraic+group,affine algebraic group,http://planetmath.org/affinealgebraicgroup
Q6553426,Linear complex structure,,,,,,,,,,,,,linear complex structure,http://planetmath.org/linearcomplexstructure
Q6553462,Linear least squares (mathematics),,,,,,,,,,,,,linear least squares fit,http://planetmath.org/linearleastsquaresfit
Q65553548,Nakajima quiver variety,,,,,,,,,,,quiver variety,https://ncatlab.org/nlab/show/quiver+variety,,
Q655717,Tractatus Logico-Philosophicus,,,,,,,,,,,Tractatus Logico-Philosophicus,https://ncatlab.org/nlab/show/Tractatus+Logico-Philosophicus,,
Q655742,Affirming the antecedent,,,,,,,,,,,modus ponens,https://ncatlab.org/nlab/show/modus+ponens,modus ponens,http://planetmath.org/modusponens
Q6560871,James Taylor (Alamo defender),,,,,,,,,,,Andrew Kent,https://ncatlab.org/nlab/show/Andrew+Kent,,
Q656176,Schauder fixed point theorem,,,,,,,,,,,,,Schauder fixed point theorem,http://planetmath.org/schauderfixedpointtheorem
Q656198,Maschke's theorem,,,,,,,,,,,Maschke's theorem,https://ncatlab.org/nlab/show/Maschke%27s+theorem,Maschke’s theorem,http://planetmath.org/maschkestheorem
Q656416,extensive-form game,,,,,,,,,,,,,extensive form game,http://planetmath.org/extensiveformgame
Q656645,Hilbert's basis theorem,,,,,,,,,Hilbert basis theorem,https://leanprover-community.github.io/mathlib4_docs/Mathlib/RingTheory/Polynomial/Basic.html#Polynomial.isNoetherianRing,Hilbert's basis theorem,https://ncatlab.org/nlab/show/Hilbert%27s+basis+theorem,Hilbert basis theorem,http://planetmath.org/hilbertbasistheorem
