Wikidata ID,Title,Link,Label,Layer,Score,Reason,Alternates,Provenance
Q1385465,extreme point,http://planetmath.org/extremepoint,extreme point,layer1.csv,1.000,exact_letters,,layer_match
Q752375,extreme value theorem,http://planetmath.org/extremevaluetheorem,extreme value theorem,layer3.csv,1.000,exact_letters,,layer_match
Q1437653,Faà di Bruno’s formula,http://planetmath.org/faadibrunosformula,Faà di Bruno's formula,layer3.csv,1.000,exact_letters,,layer_match
Q120976,factorial,http://planetmath.org/factorial,factorial,layer4.csv,1.000,exact_letters,,layer_match
Q973861,factorial prime,http://planetmath.org/factorialprime,factorial prime,layer4.csv,1.000,exact_letters,,layer_match
Q1977759,factorion,http://planetmath.org/factorion,factorion,layer4.csv,1.000,exact_letters,,layer_match
Q1108687,factor theorem,http://planetmath.org/factortheorem,factor theorem,layer3.csv,1.000,exact_letters,Q17001601 (0.867; token_jaccard=0.67) 2-factor theorem [layer4.csv],layer_match
Q121074575,faithful group action,http://planetmath.org/faithfulgroupaction,faithful group action,layer3.csv,1.000,exact_letters,Q288465 (0.867; token_jaccard=0.67) group action [layer2.csv],layer_match
Q104841007,faithfully flat,http://planetmath.org/faithfullyflat,Faithfully flat descent,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q109514579,falling factorial,http://planetmath.org/fallingfactorial,falling factorial,layer4.csv,1.000,exact_letters,,layer_match
Q240950,Faltings’ theorem,http://planetmath.org/faltingstheorem,Faltings' theorem,layer3.csv,1.000,exact_letters,Q5432814 (0.867; token_jaccard=0.67) Faltings' product theorem [layer4.csv],layer_match
Q1396592,Farey sequence,http://planetmath.org/fareysequence,Farey sequence,layer1.csv,1.000,exact_letters,,layer_match
Q606254,Farkas lemma,http://planetmath.org/farkaslemma,Farkas' lemma,layer3.csv,1.000,exact_letters,,layer_match
Q5437947,Fatou-Lebesgue theorem,http://planetmath.org/fatoulebesguetheorem,Fatou–Lebesgue theorem,layer3.csv,1.000,exact_letters,,layer_match
Q1068118,Fatou’s lemma,http://planetmath.org/fatouslemma,Fatou's lemma,layer2.csv,1.000,exact_letters,,layer_match
Q5424694,FC-group,http://planetmath.org/fcgroup,FC-group,layer3.csv,1.000,exact_letters,,layer_match
Q177144,F distribution,http://planetmath.org/fdistribution,F-distribution,layer1.csv,1.000,exact_letters,Q7049201 (0.867; token_jaccard=0.67) noncentral F-distribution [layer4.csv],layer_match
Q5441592,Feit-Thompson conjecture,http://planetmath.org/feitthompsonconjecture,Feit–Thompson conjecture,layer3.csv,1.000,exact_letters,,layer_match
Q909517,Feit-Thompson theorem,http://planetmath.org/feitthompsontheorem,Feit–Thompson theorem,layer3.csv,1.000,exact_letters,,layer_match
Q1402176,Fejer kernel,http://planetmath.org/fejerkernel,Fejér kernel,layer1.csv,1.000,exact_letters,,layer_match
Q5442452,Feller process,http://planetmath.org/fellerprocess,Feller process,layer1.csv,1.000,exact_letters,Q5442447 (0.867; token_jaccard=0.67) Feller-continuous process [layer5.csv],layer_match
Q619388,Fermat method,http://planetmath.org/fermatmethod,The Fermat method,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q132469,Fermat’s last theorem,http://planetmath.org/fermatslasttheorem,Fermat's Last Theorem,layer3.csv,1.000,exact_letters,Q48861382 (1.000; exact_letters) Fermat's Last Theorem [layer5.csv]; Q727102 (0.900; token_jaccard=0.75) Fermat's theorem [layer5.csv]; Q123563792 (0.840; token_jaccard=0.60) Fermat's Last Tango [layer5.csv]; Q188295 (0.840; token_jaccard=0.60) Fermat's little theorem [layer3.csv],layer_match
Q188295,Fermat’s little theorem,http://planetmath.org/fermatslittletheorem,Fermat's little theorem,layer3.csv,1.000,exact_letters,Q727102 (0.900; token_jaccard=0.75) Fermat's theorem [layer5.csv]; Q467602 (0.867; token_jaccard=0.67) proofs of Fermat's little theorem [layer2.csv]; Q132469 (0.840; token_jaccard=0.60) Fermat's Last Theorem [layer3.csv]; Q48861382 (0.840; token_jaccard=0.60) Fermat's Last Theorem [layer5.csv],layer_match
Q874591,Feynman point,http://planetmath.org/feynmanpoint,Feynman point,layer2.csv,1.000,exact_letters,,layer_match
Q1154996,fiber bundle,http://planetmath.org/fiberbundle,fiber bundle,layer2.csv,1.000,exact_letters,Q4139327 (0.867; token_jaccard=0.67) smooth fiber bundle [layer4.csv]; Q123472440 (0.867; token_jaccard=0.67) trivial fiber bundle [layer3.csv],layer_match
Q974295,Fibonacci polynomials,http://planetmath.org/fibonaccipolynomials,Fibonacci polynomials,layer4.csv,1.000,exact_letters,,layer_match
Q23835349,Fibonacci sequence,http://planetmath.org/fibonaccisequence,Fibonacci sequence,layer5.csv,1.000,exact_letters,Q3695425 (0.867; token_jaccard=0.67) random Fibonacci sequence [layer1.csv],layer_match
Q493941,fibration,http://planetmath.org/fibration,fibration,layer5.csv,1.000,exact_letters,,layer_match
Q1172412,field,http://planetmath.org/field,field,layer5.csv,1.000,exact_letters,Q190109 (1.000; exact_letters) field [layer2.csv],layer_match
Q15824823,field homomorphism,http://planetmath.org/fieldhomomorphism,field homomorphism,layer2.csv,1.000,exact_letters,,layer_match
Q135524598,field of algebraic numbers,http://planetmath.org/fieldofalgebraicnumbers,field of algebraic numbers,layer5.csv,1.000,exact_letters,Q135524734 (0.920; token_jaccard=0.80) field of algebraic real numbers [layer5.csv]; Q18192650 (0.840; token_jaccard=0.60) field of complex numbers [layer5.csv]; Q135524982 (0.840; token_jaccard=0.60) field of hyperreal numbers [layer5.csv]; Q6585992 (0.840; token_jaccard=0.60) field of rational numbers [layer3.csv],layer_match
Q1029390,filter,http://planetmath.org/filter,Filter,layer5.csv,1.000,exact_letters,Q1052692 (1.000; exact_letters) filter [layer4.csv]; Q16545258 (1.000; exact_letters) filter [layer5.csv]; Q2672873 (1.000; exact_letters) filter [layer5.csv]; Q2706314 (1.000; exact_letters) filter [layer5.csv],layer_match
Q5449241,filtered algebra,http://planetmath.org/filteredalgebra,filtered algebra,layer4.csv,1.000,exact_letters,,layer_match
Q623472,filtered probability space,http://planetmath.org/filteredprobabilityspace,probability space,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q1187724,filtration,http://planetmath.org/filtration,filtration,layer2.csv,1.000,exact_letters,Q55647796 (1.000; exact_letters) filtration [layer3.csv],layer_match
Q1187724,filtration,http://planetmath.org/filtration1,filtration,layer2.csv,1.000,exact_letters,Q55647796 (1.000; exact_letters) filtration [layer3.csv],layer_match
Q578304,finite character,http://planetmath.org/finitecharacter,finite character,layer1.csv,1.000,exact_letters,,layer_match
Q2068418,finite difference,http://planetmath.org/finitedifference,finite difference,layer2.csv,1.000,exact_letters,Q1747602 (0.867; token_jaccard=0.67) finite difference coefficient [layer4.csv]; Q1147751 (0.867; token_jaccard=0.67) finite difference method [layer5.csv],layer_match
Q3062526,finite extension,http://planetmath.org/finiteextension,finite extension,layer5.csv,1.000,exact_letters,,layer_match
Q603880,finite field,http://planetmath.org/finitefield,finite field,layer3.csv,1.000,exact_letters,,layer_match
Q96377929,finite game,http://planetmath.org/finitegame,finite game,layer4.csv,1.000,exact_letters,,layer_match
Q21083858,finitely generated group,http://planetmath.org/finitelygeneratedgroup,finitely generated group,layer3.csv,1.000,exact_letters,Q142140 (0.900; token_jaccard=0.75) finitely generated abelian group [layer5.csv]; Q97597498 (0.900; token_jaccard=0.75) finitely generated nilpotent group [layer4.csv],layer_match
Q1340572,finitely generated module,http://planetmath.org/finitelygeneratedmodule,finitely generated module,layer3.csv,1.000,exact_letters,,layer_match
Q7888360,finitely generated modules over a principal ideal domain,http://planetmath.org/finitelygeneratedmodulesoveraprincipalidealdomain,structure theorem for finitely generated modules over a principal ideal domain,layer3.csv,0.891,token_jaccard=0.73,,layer_match
Q1340572,finitely generated projective module,http://planetmath.org/finitelygeneratedprojectivemodule,finitely generated module,layer3.csv,0.900,token_jaccard=0.75,,layer_match
Q25488345,finite plane,http://planetmath.org/finiteplane,finite projective plane,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q25488345,finite projective plane,http://planetmath.org/finiteprojectiveplane,finite projective plane,layer4.csv,1.000,exact_letters,Q1475760 (0.867; token_jaccard=0.67) projective plane [layer4.csv],layer_match
Q926996,first countable,http://planetmath.org/firstcountable,first-countable space,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q1065966,first isomorphism theorem,http://planetmath.org/firstisomorphismtheorem,isomorphism theorem,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q1065966,first isomorphism theorem,http://planetmath.org/firstisomorphismtheorem1,isomorphism theorem,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q4055684,first order logic,http://planetmath.org/firstorderlogic,first-order logic,layer3.csv,1.000,exact_letters,,layer_match
Q1420659,Fisher information matrix,http://planetmath.org/fisherinformationmatrix,Fisher information,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q3229338,Fitting’s lemma,http://planetmath.org/fittingslemma,Fitting lemma,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q5455495,Fitting’s theorem,http://planetmath.org/fittingstheorem,Fitting's theorem,layer3.csv,1.000,exact_letters,,layer_match
Q8563507,fix,http://planetmath.org/fix,Fix,layer5.csv,1.000,exact_letters,,layer_match
Q217608,fixed point,http://planetmath.org/fixedpoint,fixed point,layer2.csv,1.000,exact_letters,Q131832357 (0.867; token_jaccard=0.67) fixed point theory [layer3.csv]; Q2976255 (0.867; token_jaccard=0.67) fixed-point combinator [layer5.csv]; Q1030759 (0.867; token_jaccard=0.67) fixed-point iteration [layer4.csv]; Q5456331 (0.867; token_jaccard=0.67) fixed-point property [layer3.csv],layer_match
Q217608,fixed-point arithmetic,http://planetmath.org/fixedpointarithmetic,fixed point,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q5456331,fixed point property,http://planetmath.org/fixedpointproperty,fixed-point property,layer2.csv,1.000,exact_letters,Q217608 (0.867; token_jaccard=0.67) fixed point [layer2.csv],layer_match
Q217608,fixed-point subspace,http://planetmath.org/fixedpointsubspace,fixed point,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q3073210,flag,http://planetmath.org/flag,Flag,layer5.csv,1.000,exact_letters,Q8563541 (1.000; exact_letters) flag [layer2.csv],layer_match
Q78347520,flag variety,http://planetmath.org/flagvariety,flag variety,layer3.csv,1.000,exact_letters,Q60484318 (0.867; token_jaccard=0.67) complete flag variety [layer5.csv]; Q938283 (0.867; token_jaccard=0.67) generalized flag variety [layer3.csv],layer_match
Q1426191,flat module,http://planetmath.org/flatmodule,flat module,layer4.csv,1.000,exact_letters,,layer_match
Q3324325,flat morphism,http://planetmath.org/flatmorphism,flat morphism,layer5.csv,1.000,exact_letters,,layer_match
Q259590,flexible algebra,http://planetmath.org/flexiblealgebra,flexible algebra,layer3.csv,1.000,exact_letters,,layer_match
Q1434290,flow,http://planetmath.org/flow,flow,layer3.csv,1.000,exact_letters,Q20496587 (1.000; exact_letters) Flow [layer5.csv]; Q26720127 (1.000; exact_letters) flow [layer2.csv]; Q67927278 (1.000; exact_letters) Flow [layer5.csv],layer_match
Q1434290,flow,http://planetmath.org/flow1,flow,layer3.csv,1.000,exact_letters,Q20496587 (1.000; exact_letters) Flow [layer5.csv]; Q26720127 (1.000; exact_letters) flow [layer2.csv]; Q67927278 (1.000; exact_letters) Flow [layer5.csv],layer_match
Q1119050,Fodor’s lemma,http://planetmath.org/fodorslemma,Fodor's lemma,layer2.csv,1.000,exact_letters,,layer_match
Q373045,formal grammar,http://planetmath.org/formalgrammar,formal grammar,layer2.csv,1.000,exact_letters,,layer_match
Q17097900,formally real field,http://planetmath.org/formallyrealfield,formally real field,layer3.csv,1.000,exact_letters,,layer_match
Q1003025,formal power series,http://planetmath.org/formalpowerseries,formal power series,layer2.csv,1.000,exact_letters,Q206925 (0.867; token_jaccard=0.67) power series [layer5.csv],layer_match
Q5151604,Fortunate number,http://planetmath.org/fortunatenumber,fortunate number,layer4.csv,1.000,exact_letters,,layer_match
Q56379412,forty-two,http://planetmath.org/fortytwo,Forty Two,layer5.csv,1.000,exact_letters,,layer_match
Q5475668,four exponentials conjecture,http://planetmath.org/fourexponentialsconjecture,Four exponentials conjecture,layer3.csv,1.000,exact_letters,,layer_match
Q829653,Fourier series of function of bounded variation,http://planetmath.org/fourierseriesoffunctionofboundedvariation,function of bounded variation,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q6520159,Fourier transform,http://planetmath.org/fouriertransform,Fourier transform,layer1.csv,1.000,exact_letters,Q1006032 (0.867; token_jaccard=0.67) discrete Fourier transform [layer2.csv]; Q2878 (0.867; token_jaccard=0.67) discrete Fourier transform [layer5.csv]; Q623950 (0.867; token_jaccard=0.67) fast Fourier transform [layer3.csv]; Q124684067 (0.867; token_jaccard=0.67) Fourier cosine transform [layer5.csv],layer_match
Q1065966,fourth isomorphism theorem,http://planetmath.org/fourthisomorphismtheorem,isomorphism theorem,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q840676,fourth power,http://planetmath.org/fourthpower,fourth power,layer2.csv,1.000,exact_letters,Q12151356 (0.867; token_jaccard=0.67) The Fourth Power [layer5.csv],layer_match
Q11333508,fractal,http://planetmath.org/fractal,fractal,layer3.csv,1.000,exact_letters,Q81392 (1.000; exact_letters) fractal [layer2.csv],layer_match
Q13637507,fraction,http://planetmath.org/fraction,fraction,layer2.csv,1.000,exact_letters,Q3080277 (1.000; exact_letters) Fraction [layer4.csv]; Q66055 (1.000; exact_letters) fraction [layer3.csv],layer_match
Q1339058,fractional calculus,http://planetmath.org/fractionalcalculus,fractional calculus,layer4.csv,1.000,exact_letters,,layer_match
Q1497184,fractional ideal,http://planetmath.org/fractionalideal,fractional ideal,layer4.csv,1.000,exact_letters,,layer_match
Q2366982,fractional part,http://planetmath.org/fractionalpart,fractional part,layer3.csv,1.000,exact_letters,,layer_match
Q1053997,Frattini argument,http://planetmath.org/frattiniargument,Frattini's argument,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q1471397,Fréchet space,http://planetmath.org/frechetspace,Fréchet space,layer1.csv,1.000,exact_letters,Q96378800 (0.867; token_jaccard=0.67) Fréchet–Urysohn space [layer1.csv],layer_match
Q2991898,Fredholm equation,http://planetmath.org/fredholmequation,Fredholm integral equation,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q5499350,Fredholm module,http://planetmath.org/fredholmmodule,Fredholm module,layer2.csv,1.000,exact_letters,,layer_match
Q573631,Fredholm operator,http://planetmath.org/fredholmoperator,Fredholm operator,layer1.csv,1.000,exact_letters,Q56550496 (0.867; token_jaccard=0.67) Fredholm integral operator [layer4.csv],layer_match
Q5500180,free algebra,http://planetmath.org/freealgebra,free algebra,layer3.csv,1.000,exact_letters,Q5499761 (0.867; token_jaccard=0.67) free Boolean algebra [layer4.csv]; Q63284555 (0.867; token_jaccard=0.67) free Heyting algebra [layer4.csv]; Q5499906 (0.867; token_jaccard=0.67) free Lie algebra [layer4.csv]; Q117375236 (0.867; token_jaccard=0.67) Quasi-free algebra [layer3.csv],layer_match
Q935944,free and bound variables,http://planetmath.org/freeandboundvariables,free and bound variables,layer3.csv,1.000,exact_letters,,layer_match
Q5499761,free Boolean algebra,http://planetmath.org/freebooleanalgebra,free Boolean algebra,layer3.csv,1.000,exact_letters,Q173183 (0.867; token_jaccard=0.67) boolean algebra [layer3.csv]; Q4973304 (0.867; token_jaccard=0.67) Boolean algebra [layer5.csv]; Q5500180 (0.867; token_jaccard=0.67) free algebra [layer4.csv],layer_match
Q431078,free group,http://planetmath.org/freegroup,free group,layer2.csv,1.000,exact_letters,Q1454111 (0.867; token_jaccard=0.67) free abelian group [layer3.csv]; Q121069543 (0.867; token_jaccard=0.67) free group action [layer5.csv]; Q122364643 (0.867; token_jaccard=0.67) torsion-free group [layer4.csv],layer_match
Q5499906,free Lie algebra,http://planetmath.org/freeliealgebra,free Lie algebra,layer3.csv,1.000,exact_letters,Q5500180 (0.867; token_jaccard=0.67) free algebra [layer5.csv]; Q664495 (0.867; token_jaccard=0.67) Lie algebra [layer5.csv],layer_match
Q1292333,free module,http://planetmath.org/freemodule,free module,layer3.csv,1.000,exact_letters,Q13163760 (0.867; token_jaccard=0.67) topologically free module [layer3.csv]; Q7827200 (0.867; token_jaccard=0.67) torsion-free module [layer4.csv],layer_match
Q1292333,free module,http://planetmath.org/freemodule1,free module,layer3.csv,1.000,exact_letters,Q13163760 (0.867; token_jaccard=0.67) topologically free module [layer3.csv]; Q7827200 (0.867; token_jaccard=0.67) torsion-free module [layer4.csv],layer_match
Q1454165,free product,http://planetmath.org/freeproduct,free product,layer3.csv,1.000,exact_letters,Q123736846 (0.867; token_jaccard=0.67) amalgamated free product [layer5.csv],layer_match
Q7449422,free semigroup with involution,http://planetmath.org/freesemigroupwithinvolution,semigroup with involution,layer5.csv,0.900,token_jaccard=0.75,,layer_match
Q3527079,Freiman’s theorem,http://planetmath.org/freimanstheorem,Freiman's theorem,layer3.csv,1.000,exact_letters,,layer_match
Q132399029,Frenet frame,http://planetmath.org/frenetframe,Frenet–Serret frame,layer4.csv,0.867,token_jaccard=0.67,,layer_match
Q4120528,freshman’s dream,http://planetmath.org/freshmansdream,freshman's dream,layer4.csv,1.000,exact_letters,,layer_match
Q4120528,freshman’s dream error,http://planetmath.org/freshmansdreamerror,freshman's dream,layer4.csv,0.900,token_jaccard=0.75,,layer_match
Q109650403,Fresnel integrals,http://planetmath.org/fresnelintegrals,Fresnel integral S,layer4.csv,1.000,exact_letters,,layer_match
Q2300333,Friedman number,http://planetmath.org/friedmannumber,Friedman number,layer3.csv,1.000,exact_letters,,layer_match
Q1457165,Frobenius group,http://planetmath.org/frobeniusgroup,Frobenius group,layer5.csv,1.000,exact_letters,,layer_match
Q4317424,Frobenius inequality,http://planetmath.org/frobeniusinequality,Frobenius inequality,layer2.csv,1.000,exact_letters,,layer_match
Q15810826,Frobenius product,http://planetmath.org/frobeniusproduct,Frobenius inner product,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q48998319,Frobenius reciprocity,http://planetmath.org/frobeniusreciprocity,Frobenius reciprocity,layer3.csv,1.000,exact_letters,,layer_match
Q1361031,Frobenius’ theorem,http://planetmath.org/frobeniustheorem,Frobenius theorem,layer3.csv,1.000,exact_letters,Q837551 (1.000; exact_letters) Frobenius theorem [layer3.csv]; Q5505098 (0.867; token_jaccard=0.67) Frobenius determinant theorem [layer5.csv]; Q25351846 (0.867; token_jaccard=0.67) Frobenius's theorem [layer3.csv]; Q9363233 (0.867; token_jaccard=0.67) Frobenius-König theorem [layer5.csv],layer_match
Q1655342,frugal number,http://planetmath.org/frugalnumber,frugal number,layer4.csv,1.000,exact_letters,,layer_match
Q4392123,F_σ set,http://planetmath.org/fsigmaset,Fσ set,layer3.csv,1.000,exact_letters,,layer_match
Q1149022,Fubini’s theorem,http://planetmath.org/fubinistheorem,Fubini's theorem,layer3.csv,1.000,exact_letters,Q1841237 (0.840; token_jaccard=0.60) Fubini's theorem on differentiation [layer3.csv],layer_match
Q11214,Fuchsian differential equation,http://planetmath.org/fuchsiandifferentialequation,differential equation,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q3343095,full reptend prime,http://planetmath.org/fullreptendprime,full reptend prime,layer4.csv,1.000,exact_letters,,layer_match
Q11348,function,http://planetmath.org/function,function,layer1.csv,1.000,exact_letters,Q15810910 (1.000; exact_letters) function [layer3.csv],layer_match
Q579600,functional,http://planetmath.org/functional,functional,layer2.csv,1.000,exact_letters,Q99239584 (1.000; exact_letters) functional [layer3.csv],layer_match
Q116985262,functional analysis,http://planetmath.org/functionalanalysis,functional analysis,layer5.csv,1.000,exact_letters,Q190549 (1.000; exact_letters) functional analysis [layer2.csv]; Q7049475 (0.867; token_jaccard=0.67) nonlinear functional analysis [layer3.csv],layer_match
Q594452,functional equation,http://planetmath.org/functionalequation,functional equation,layer4.csv,1.000,exact_letters,Q28406324 (0.867; token_jaccard=0.67) functional differential equation [layer5.csv],layer_match
Q242045,functional monotone class theorem,http://planetmath.org/functionalmonotoneclasstheorem,Monotone class theorem,layer3.csv,0.900,token_jaccard=0.75,,layer_match
Q4724000,function field,http://planetmath.org/functionfield,algebraic function field,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q829653,function of not bounded variation,http://planetmath.org/functionofnotboundedvariation,function of bounded variation,layer2.csv,0.920,token_jaccard=0.80,,layer_match
Q934367,function space,http://planetmath.org/functionspace,function space,layer2.csv,1.000,exact_letters,Q42797338 (0.867; token_jaccard=0.67) function vector space [layer5.csv],layer_match
Q662830,fundamental group,http://planetmath.org/fundamentalgroup,fundamental group,layer4.csv,1.000,exact_letters,Q5508957 (0.867; token_jaccard=0.67) fundamental group scheme [layer5.csv]; Q114703944 (0.867; token_jaccard=0.67) fundamental group theory [layer2.csv]; Q288764 (0.867; token_jaccard=0.67) étale fundamental group [layer4.csv],layer_match
Q85174068,fundamental groupoid,http://planetmath.org/fundamentalgroupoid,fundamental groupoid,layer4.csv,1.000,exact_letters,,layer_match
Q85174068,fundamental groupoid functor,http://planetmath.org/fundamentalgroupoidfunctor,fundamental groupoid,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q430271,fundamental homomorphism theorem,http://planetmath.org/fundamentalhomomorphismtheorem,fundamental theorem,layer5.csv,0.867,token_jaccard=0.67,,layer_match
Q21045278,fundamental lemma of calculus of variations,http://planetmath.org/fundamentallemmaofcalculusofvariations,fundamental lemma of calculus of variations,layer3.csv,1.000,exact_letters,Q2474925 (1.000; exact_letters) fundamental lemma of calculus of variations [layer3.csv]; Q216861 (0.840; token_jaccard=0.60) calculus of variations [layer3.csv],layer_match
Q192760,fundamental theorem of algebra,http://planetmath.org/fundamentaltheoremofalgebra,fundamental theorem of algebra,layer3.csv,1.000,exact_letters,Q5508975 (0.920; token_jaccard=0.80) fundamental theorem of linear algebra [layer5.csv]; Q670235 (0.840; token_jaccard=0.60) fundamental theorem of arithmetic [layer3.csv]; Q114727911 (0.840; token_jaccard=0.60) Fundamental theorem of calculus [layer2.csv]; Q1217677 (0.840; token_jaccard=0.60) fundamental theorem of calculus [layer3.csv],layer_match
Q670235,fundamental theorem of arithmetic,http://planetmath.org/fundamentaltheoremofarithmetic,fundamental theorem of arithmetic,layer3.csv,1.000,exact_letters,Q192760 (0.840; token_jaccard=0.60) fundamental theorem of algebra [layer5.csv]; Q114727911 (0.840; token_jaccard=0.60) Fundamental theorem of calculus [layer2.csv]; Q1217677 (0.840; token_jaccard=0.60) fundamental theorem of calculus [layer3.csv]; Q57486 (0.840; token_jaccard=0.60) fundamental theorem of curves [layer3.csv],layer_match
Q670235,"fundamental theorem of arithmetic, proof of the",http://planetmath.org/fundamentaltheoremofarithmeticproofofthe,fundamental theorem of arithmetic,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q114727911,fundamental theorem of calculus,http://planetmath.org/fundamentaltheoremofcalculus,Fundamental theorem of calculus,layer2.csv,1.000,exact_letters,Q1217677 (1.000; exact_letters) fundamental theorem of calculus [layer3.csv]; Q116450161 (0.920; token_jaccard=0.80) first fundamental theorem of calculus [layer4.csv]; Q116450178 (0.920; token_jaccard=0.80) second fundamental theorem of calculus [layer4.csv]; Q192760 (0.840; token_jaccard=0.60) fundamental theorem of algebra [layer5.csv],layer_match
Q1589600,fundamental theorem of finitely generated abelian groups,http://planetmath.org/fundamentaltheoremoffinitelygeneratedabeliangroups,fundamental theorem of finitely generated abelian groups,layer3.csv,1.000,exact_letters,,layer_match
Q766522,fundamental theorem of Galois theory,http://planetmath.org/fundamentaltheoremofgaloistheory,fundamental theorem of Galois theory,layer3.csv,1.000,exact_letters,,layer_match
Q2185349,fundamental theorem of projective geometry,http://planetmath.org/fundamentaltheoremofprojectivegeometry,fundamental theorem of Riemannian geometry,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q57486,fundamental theorem of space curves,http://planetmath.org/fundamentaltheoremofspacecurves,fundamental theorem of curves,layer3.csv,0.920,token_jaccard=0.80,,layer_match
Q902630,Fürstenberg’s proof of the infinitude of primes,http://planetmath.org/furstenbergsproofoftheinfinitudeofprimes,Furstenberg's proof of the infinitude of primes,layer2.csv,1.000,exact_letters,,layer_match
Q1491747,Galois connection,http://planetmath.org/galoisconnection,Galois connection,layer4.csv,1.000,exact_letters,,layer_match
Q2020004,Galois extension,http://planetmath.org/galoisextension,Galois extension,layer5.csv,1.000,exact_letters,,layer_match
Q730384,Galois group,http://planetmath.org/galoisgroup,Galois group,layer3.csv,1.000,exact_letters,Q332407 (0.867; token_jaccard=0.67) absolute Galois group [layer5.csv],layer_match
Q123430226,game,http://planetmath.org/game,Game,layer5.csv,1.000,exact_letters,Q16248471 (1.000; exact_letters) Game [layer5.csv]; Q16345351 (1.000; exact_letters) Game [layer5.csv]; Q2402016 (1.000; exact_letters) Game [layer5.csv]; Q24837164 (1.000; exact_letters) Game [layer5.csv],layer_match
Q48797770,Game of Life,http://planetmath.org/gameoflife,Game of Life,layer5.csv,1.000,exact_letters,Q131901797 (0.900; token_jaccard=0.75) Soloz: Game of Life [layer5.csv]; Q27959178 (0.900; token_jaccard=0.75) The Game of Life [layer5.csv]; Q244615 (0.840; token_jaccard=0.60) Conway's Game of Life [layer4.csv]; Q17188581 (0.840; token_jaccard=0.60) The Dice Game of Life [layer5.csv],layer_match
Q44455,game theory,http://planetmath.org/gametheory,game theory,layer4.csv,1.000,exact_letters,Q623221 (0.867; token_jaccard=0.67) algorithmic game theory [layer5.csv]; Q25051509 (0.867; token_jaccard=0.67) behavioral game theory [layer5.csv]; Q1320931 (0.867; token_jaccard=0.67) combinatorial game theory [layer5.csv]; Q2298789 (0.867; token_jaccard=0.67) evolutionary game theory [layer5.csv],layer_match
Q190573,gamma function,http://planetmath.org/gammafunction,gamma function,layer2.csv,1.000,exact_letters,Q1319246 (0.867; token_jaccard=0.67) incomplete gamma function [layer2.csv]; Q6935136 (0.867; token_jaccard=0.67) multivariate gamma function [layer4.csv]; Q7265303 (0.867; token_jaccard=0.67) q-gamma function [layer2.csv],layer_match
Q176623,gamma random variable,http://planetmath.org/gammarandomvariable,random variable,layer3.csv,0.867,token_jaccard=0.67,,layer_match
Q17090620,Garden of Eden,http://planetmath.org/gardenofeden,Garden of Eden,layer5.csv,1.000,exact_letters,Q1974793 (1.000; exact_letters) Garden of Eden [layer2.csv]; Q23900025 (1.000; exact_letters) Garden of Eden [layer5.csv]; Q105701973 (0.900; token_jaccard=0.75) The Garden of Eden [layer5.csv]; Q118746845 (0.900; token_jaccard=0.75) The Garden of Eden [layer5.csv],layer_match
Q852568,Garfield’s proof of Pythagorean theorem,http://planetmath.org/garfieldsproofofpythagoreantheorem,James A. Garfield's proof of the Pythagorean theorem,layer2.csv,0.867,token_jaccard=0.67,,layer_match
Q11301672,gauge group,http://planetmath.org/gaugegroup,gauge group,layer4.csv,1.000,exact_letters,,layer_match
Q742833,Gauss-Bonnet theorem,http://planetmath.org/gaussbonnettheorem,Gauss–Bonnet theorem,layer3.csv,1.000,exact_letters,Q11704319 (0.900; token_jaccard=0.75) Generalized Gauss-Bonnet theorem [layer4.csv]; Q4942215 (0.867; token_jaccard=0.67) Bonnet theorem [layer4.csv],layer_match
Q945953,Gaussian curvature,http://planetmath.org/gaussiancurvature,Gaussian curvature,layer5.csv,1.000,exact_letters,,layer_match
Q724975,Gaussian integer,http://planetmath.org/gaussianinteger,Gaussian integer,layer4.csv,1.000,exact_letters,,layer_match
Q3343089,Gaussian prime,http://planetmath.org/gaussianprime,Gaussian prime,layer3.csv,1.000,exact_letters,,layer_match
Q1496376,Gaussian process,http://planetmath.org/gaussianprocess,Gaussian process,layer2.csv,1.000,exact_letters,Q116466486 (0.867; token_jaccard=0.67) isonormal Gaussian process [layer4.csv],layer_match
